objectid,name
4621,"RUDAE'S SCHOOL OF BEAUTY CULTURE-FT WAYNE"
4622,"BROOKLINE COLLEGE-TUCSON"
4623,"UNIVERSIDAD PENTECOSTAL MIZPA"
4624,"UNIVERSITY OF PROVIDENCE"
4625,"MONTANA STATE UNIVERSITY-NORTHERN"
4626,"CARROLL COLLEGE"
4627,"AMERICAN INTERCONTINENTAL UNIVERSITY-ATLANTA"
4628,"STRATFORD UNIVERSITY"
4629,"AVIATION INSTITUTE OF MAINTENANCE-INDIANAPOLIS"
463,"HELLENIC COLLEGE-HOLY CROSS GREEK ORTHODOX SCHOOL OF THEOLOGY"
4630,"MIDWEST COLLEGE OF ORIENTAL MEDICINE-EVANSTON"
4631,"MDT COLLEGE OF HEALTH SCIENCES"
4632,"PCI COLLEGE"
4633,"HOLLYWOOD INSTITUTE"
4634,"TEXAS COUNTY TECHNICAL COLLEGE"
4635,"AVIATION INSTITUTE OF MAINTENANCE-KANSAS CITY"
4636,"UNIVERSITY OF NORTH CAROLINA AT CHARLOTTE"
4637,"UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL"
4638,"INSTITUTE FOR THERAPEUTIC MASSAGE"
4639,"ORLEANS NIAGARA BOCES-PRACTICAL NURSING PROGRAM"
464,"SYLVAIN MELLOUL INTERNATIONAL HAIR ACADEMY"
4640,"LEON STUDIO ONE SCHOOL OF BEAUTY KNOWLEDGE"
4641,"ADVANCE SCIENCE INTERNATIONAL COLLEGE"
4642,"ATA COLLEGE"
4643,"PAUL MITCHELL THE SCHOOL-GASTONIA"
4644,"NORTHWEST CAREER COLLEGE"
4645,"LEHIGH CARBON COMMUNITY COLLEGE"
4646,"NORTHERN VIRGINIA COMMUNITY COLLEGE"
4647,"SOUTH TEXAS VOCATIONAL TECHNICAL INSTITUTE-BROWNSVILLE"
4648,"PLATT COLLEGE-STVT-CORPUS CHRISTI"
4649,"PAUL MITCHELL THE SCHOOL-LITTLE ROCK"
465,"RANDOLPH COLLEGE"
4650,"UNITECH TRAINING ACADEMY-LAFAYETTE"
4651,"BISMARCK STATE COLLEGE"
4652,"UNIVERSITY OF MARY"
4653,"AUGUSTE ESCOFFIER SCHOOL OF CULINARY ARTS-BOULDER"
4654,"INSTITUTE OF TAOIST EDUCATION AND ACUPUNCTURE"
4655,"PAUL MITCHELL THE SCHOOL-ATLANTA"
4656,"EVANS HAIRSTYLING COLLEGE-REXBURG"
4657,"PAUL MITCHELL THE SCHOOL-REXBURG"
4658,"OLIVER FINLEY ACADEMY OF COSMETOLOGY"
4659,"AVEDA INSTITUTE-CHICAGO"
466,"LOWELL ACADEMY HAIRSTYLING INSTITUTE"
4660,"TRICOCI UNIVERSITY OF BEAUTY CULTURE-LIBERTYVILLE"
4661,"SAN JOAQUIN VALLEY COLLEGE-HESPERIA"
4662,"CAPRI BEAUTY COLLEGE"
4663,"GREATER JOHNSTOWN CAREER AND TECHNOLOGY CENTER"
4664,"CHARLES H MCCANN TECHNICAL SCHOOL"
4665,"CALIFORNIA MIRAMAR UNIVERSITY"
4666,"NEW ENGLAND TRACTOR TRAILER TRAINING SCHOOL OF CT-BRIDGEPORT"
4667,"COLLEGE OF THE MUSCOGEE NATION"
4668,"MIDWIVES COLLEGE OF UTAH"
4669,"TOP NAILS & HAIR BEAUTY SCHOOL"
467,"CALVIN UNIVERSITY"
4670,"ULTRASOUND MEDICAL INSTITUTE"
4671,"CITY POINTE BEAUTY ACADEMY"
4672,"SHARP EDGEZ BARBER INSTITUTE"
4673,"UNIVERSAL TECHNICAL INSTITUTE OF MASSACHUSETTS INC"
4674,"UNIVERSITY OF NEBRASKA AT KEARNEY"
4675,"BELLE ACADEMY OF COSMETOLOGY LLC"
4676,"UNITECH TRAINING ACADEMY-WEST MONROE"
4677,"WAYNE STATE COLLEGE"
4678,"INTERCOAST COLLEGES-FAIRFIELD"
4679,"SOUTHERN CAREERS INSTITUTE-SAN ANTONIO"
468,"MICHIGAN STATE UNIVERSITY"
4680,"TRENZ BEAUTY ACADEMY"
4681,"PAUL MITCHELL THE SCHOOL-DENVER"
4682,"OHIO STATE SCHOOL OF COSMETOLOGY-CANAL WINCHESTER"
4683,"EAST WEST COLLEGE OF THE HEALING ARTS"
4684,"THOMAS MORE COLLEGE OF LIBERAL ARTS"
4685,"UNIVERSITY OF NEW HAMPSHIRE-FRANKLIN PIERCE SCHOOL OF LAW"
4686,"TOOELE TECHNICAL COLLEGE"
4687,"EMPIRE BEAUTY SCHOOL-HARRISBURG"
4688,"PENNSYLVANIA COLLEGE OF ART AND DESIGN"
4689,"PITTSBURGH INSTITUTE OF MORTUARY SCIENCE INC"
469,"HAMLINE UNIVERSITY"
4690,"PITTSBURGH TECHNICAL COLLEGE"
4691,"NORTHPOINT BIBLE COLLEGE"
4692,"TENNESSEE WESLEYAN UNIVERSITY"
4693,"HOWARD PAYNE UNIVERSITY"
4694,"WILLIAM EDGE INSTITUTE"
4695,"DIVERS INSTITUTE OF TECHNOLOGY"
4696,"HIGHLIGHTS BEAUTY SCHOOLS"
4697,"NEW AGE TRAINING"
4698,"UNIVERSITY OF CHARLESTON"
4699,"NORTHERN MARIANAS COLLEGE"
47,"ANTIOCH UNIVERSITY ONLINE"
470,"BRANFORD HALL CAREER INSTITUTE-PARSIPPANY"
4700,"EDUCATIONAL TECHNICAL COLLEGE-RECINTO DE BAYAMON"
4701,"INSTITUTO DE BANCA Y COMERCIO INC"
4702,"COLLEGE OF MICRONESIA-FSM"
4703,"PALAU COMMUNITY COLLEGE"
4704,"EDP UNIVERSITY OF PUERTO RICO INC-SAN JUAN"
4705,"JENNY LEA ACADEMY OF COSMETOLOGY"
4706,"EMPIRE BEAUTY SCHOOL-HURSTBORNE"
4707,"UNIVERSITY OF LOUISIANA-SYSTEM ADMINISTRATION"
4708,"SOUTHWEST ACUPUNCTURE COLLEGE-SANTA FE"
4709,"CENTENARY UNIVERSITY"
471,"CUNY QUEENS COLLEGE"
4710,"WARREN COUNTY COMMUNITY COLLEGE"
4711,"SCHOOL OF MISSIONARY AVIATION TECHNOLOGY"
4712,"ACE COSMETOLOGY AND BARBER TRAINING CENTER"
4713,"SANTA ANA BEAUTY COLLEGE"
4714,"RIVERSIDE COUNTY OFFICE OF EDUCATION-SCHOOL OF CAREER EDUCATION"
4715,"INSTITUTE OF HEALTH SCIENCES"
4716,"NEW YORK INSTITUTE OF BEAUTY"
4717,"GRACE SCHOOL OF THEOLOGY"
4718,"ROSS MEDICAL EDUCATION CENTER-TAYLOR"
4719,"HODGES UNIVERSITY"
472,"RABBINICAL COLLEGE BOBOVER YESHIVA BNEI ZION"
4720,"PIMA MEDICAL INSTITUTE-SEATTLE"
4721,"BRYAN UNIVERSITY"
4722,"PACIFIC COLLEGE OF HEALTH AND SCIENCE"
4723,"MADISON ONEIDA BOCES-PRACTICAL NURSING PROGRAM"
4724,"EVERGLADES UNIVERSITY"
4725,"PIMA MEDICAL INSTITUTE-DENVER"
4726,"UNIVERSITY OF NEW MEXICO-TAOS CAMPUS"
4727,"YESHIVA GEDOLAH KESSER TORAH"
4728,"BOCA BEAUTY ACADEMY"
4729,"ELMIRA COLLEGE"
473,"UNIVERSITY OF WEST LOS ANGELES"
4730,"WELLS COLLEGE"
4731,"SAN JOAQUIN VALLEY COLLEGE-LANCASTER"
4732,"NATIONAL AMERICAN UNIVERSITY-GEORGETOWN"
4733,"NATIONAL AMERICAN UNIVERSITY-INDIANAPOLIS"
4734,"DEVRY UNIVERSITY-FLORIDA"
4735,"DEVRY UNIVERSITY-GEORGIA"
4736,"DEVRY UNIVERSITY-ILLINOIS"
4737,"DEVRY UNIVERSITY-PENNSYLVANIA"
4738,"DEVRY UNIVERSITY-TENNESSEE"
4739,"YESHIVA D'MONSEY RABBINICAL COLLEGE"
474,"SOUTHEAST KENTUCKY COMMUNITY"
4740,"ARKANSAS BEAUTY COLLEGE"
4741,"NORTHEAST TECHNICAL INSTITUTE"
4742,"INDEPENDENCE UNIVERSITY"
4743,"JEWISH THEOLOGICAL SEMINARY OF AMERICA"
4744,"JOFFREY BALLET SCHOOL"
4745,"PROFESSIONAL TECHNICAL INSTITUTION"
4746,"TOURO COLLEGE"
4747,"NEW YORK CONSERVATORY FOR DRAMATIC ARTS"
4748,"CUNY JOHN JAY COLLEGE OF CRIMINAL JUSTICE"
4749,"UPSTATE MEDICAL UNIVERSITY"
475,"BOSTON COLLEGE"
4750,"UNITED STATES MILITARY ACADEMY"
4751,"SHAWSHEEN VALLEY SCHOOL OF PRACTICAL NURSING"
4752,"WAYNE FINGER LAKES BOCES-PRACTICAL NURSING PROGRAM"
4753,"WINEBRENNER THEOLOGICAL SEMINARY"
4754,"JOHNSON & WALES UNIVERSITY-NORTH MIAMI"
4755,"SALINE COUNTY CAREER CENTER"
4756,"THIEL COLLEGE"
4757,"MERCY HOSPITAL SCHOOL OF PRACTICAL NURSING-PLANTATION GENERAL HOSPITAL"
4758,"MARION TECHNICAL COLLEGE"
4759,"MEMPHIS COLLEGE OF ART"
476,"BUNKER HILL COMMUNITY COLLEGE"
4760,"INDIANA UNIVERSITY-SOUTH BEND"
4761,"ALTIERUS CAREER COLLEGE-TAMPA"
4762,"SOUTH UNIVERSITY-TAMPA"
4763,"DIVINE WORD COLLEGE"
4764,"ROSS COLLEGE-HOPKINSVILLE"
4765,"CADILLAC INSTITUTE OF COSMETOLOGY"
4766,"EASTERN INTERNATIONAL COLLEGE-JERSEY CITY"
4767,"BRANFORD HALL CAREER INSTITUTE-BRANFORD CAMPUS"
4768,"DILLARD UNIVERSITY"
4769,"COMPU-MED VOCATIONAL CAREERS CORP"
477,"THE UNIVERSITY OF AMERICA"
4770,"ADVANTAGE TECHNICAL COLLEGE"
4771,"ESCUELA TECNICA DE ELECTRICIDAD"
4772,"YESHIVA OF THE TELSHE ALUMNI"
4773,"FLORIDA GULF COAST UNIVERSITY"
4774,"LITTLE PRIEST TRIBAL COLLEGE"
4775,"CORTIVA INSTITUTE-BALTIMORE"
4776,"FLORIDA COASTAL SCHOOL OF LAW"
4777,"DEWEY UNIVERSITY-CAROLINA"
4778,"MONTECLARO ESCUELA DE HOTELERIA Y ARTES CULINARIAS"
4779,"CORTIVA INSTITUTE-MAITLAND"
478,"VOGUE COLLEGE OF COSMETOLOGY-SANTA FE"
4780,"INTERNATIONAL TRAINING CAREERS"
4781,"NEW CONCEPT MASSAGE AND BEAUTY SCHOOL"
4782,"FORTIS COLLEGE-ORANGE PARK"
4783,"NORTHEASTERN SEMINARY"
4784,"PACIFIC ISLANDS UNIVERSITY"
4785,"NEW YORK AUTOMOTIVE AND DIESEL INSTITUTE"
4786,"NEVADA STATE COLLEGE"
4787,"LINCOLN TECHNICAL INSTITUTE-PARAMUS"
4788,"CALIFORNIA HEALING ARTS COLLEGE"
4789,"FAITH INTERNATIONAL UNIVERSITY"
479,"VOGUE COLLEGE OF COSMETOLOGY-MCALLEN"
4790,"UNIVERSITY OF PHOENIX-NEW JERSEY"
4791,"UTA MESIVTA OF KIRYAS JOEL"
4792,"NUVO COLLEGE OF COSMETOLOGY"
4793,"INSTITUTE OF HEALTH & TECHNOLOGY"
4794,"TROCAIRE COLLEGE"
4795,"INSTITUTE OF PROFESSIONAL CAREERS"
4796,"AVEDA INSTITUTE-NEW YORK"
4797,"MYRANGEL BEAUTY INSTITUTE"
4798,"THOMAS UNIVERSITY"
4799,"SHEAR EXCELLENCE HAIR ACADEMY"
48,"VH BARBER & STYLING ACADEMY"
480,"ORLEANS TECHNICAL COLLEGE"
4800,"INSTITUTO EDUCATIVO PREMIER"
4801,"MAPLE SPRINGS BAPTIST BIBLE COLLEGE AND SEMINARY"
4802,"ECLIPS SCHOOL OF COSMETOLOGY AND BARBERING"
4803,"DELTA TECHNICAL COLLEGE"
4804,"UEI COLLEGE-GARDENA"
4805,"BROWNSON TECHNICAL SCHOOL"
4806,"SOUTH COAST COLLEGE"
4807,"COLLEEN O'HARAS BEAUTY ACADEMY"
4808,"EPIC BIBLE COLLEGE"
4809,"NATIONAL CAREER EDUCATION"
481,"SALUS UNIVERSITY"
4810,"ELITE WELDING ACADEMY LLC"
4811,"FAITH BAPTIST BIBLE COLLEGE AND THEOLOGICAL SEMINARY"
4812,"GRACELAND UNIVERSITY-LAMONI"
4813,"OKALOOSA TECHNICAL COLLEGE"
4814,"LORAS COLLEGE"
4815,"CAPRI COLLEGE-CEDAR RAPIDS"
4816,"COSMETOLOGY CONCEPTS NILES"
4817,"STEVEN PAPAGEORGE HAIR ACADEMY"
4818,"MCCORMICK THEOLOGICAL SEMINARY"
4819,"MEADVILLE LOMBARD THEOLOGICAL SCHOOL"
482,"PENNSYLVANIA STATE UNIVERSITY-COLLEGE OF MEDICINE"
4820,"GARRETT-EVANGELICAL THEOLOGICAL SEMINARY"
4821,"KNOX COLLEGE"
4822,"OEHRLEIN SCHOOL OF COSMETOLOGY"
4823,"CARRINGTON COLLEGE-ONTARIO"
4824,"MASSACHUSETTS COLLEGE OF LIBERAL ARTS"
4825,"UNIVERSITY OF MAINE-SYSTEM CENTRAL OFFICE"
4826,"LAKE SUPERIOR STATE UNIVERSITY"
4827,"ST CLAIR COUNTY COMMUNITY COLLEGE"
4828,"WALDEN UNIVERSITY"
4829,"WESTERN MICHIGAN UNIVERSITY-THOMAS M. COOLEY LAW SCHOOL"
483,"PENNSYLVANIA STATE UNIVERSITY-PENN STATE SHENANGO"
4830,"CROWDER COLLEGE"
4831,"LINCOLN TECHNICAL INSTITUTE-WHITESTONE"
4832,"COACHELLA VALLEY BEAUTY COLLEGE"
4833,"BLUE CLIFF COLLEGE-HOUMA"
4834,"PAUL MITCHELL THE SCHOOL-TAMPA"
4835,"CHARTER OAK STATE COLLEGE"
4836,"BLACKBURN COLLEGE"
4837,"ILLINOIS COLLEGE"
483780,"Washington University of Science and Technology"
4838,"MACMURRAY COLLEGE"
4839,"SAINT FRANCIS MEDICAL CENTER COLLEGE OF NURSING"
484,"UNIVERSITY OF NORTH GEORGIA"
4840,"MOUNT ST. MARY'S UNIVERSITY"
4841,"AQUINAS COLLEGE"
4842,"UNIVERSITY OF NORTHWESTERN-ST PAUL"
4843,"TRICOCI UNIVERSITY OF BEAUTY CULTURE-DANVILLE"
4844,"MORRISON INSTITUTE OF TECHNOLOGY"
4845,"BARCLAY COLLEGE"
4846,"MCPHERSON COLLEGE"
4847,"MANHATTAN CHRISTIAN COLLEGE"
4848,"KANSAS WESLEYAN UNIVERSITY"
4849,"LINDSEY WILSON COLLEGE"
485,"AMERICAN INSTITUTE-TOMS RIVER"
4850,"NORTHSHORE TECHNICAL COMMUNITY COLLEGE"
4851,"UNIVERSITY OF MASSACHUSETTS-CENTRAL OFFICE"
4852,"SUFFOLK UNIVERSITY"
4853,"M J MURPHY BEAUTY COLLEGE OF MOUNT PLEASANT"
4854,"TIFFIN ACADEMY OF HAIR DESIGN"
4855,"URSHAN GRADUATE SCHOOL OF THEOLOGY"
4856,"SAGINAW CHIPPEWA TRIBAL COLLEGE"
4857,"FOSTERS COSMETOLOGY COLLEGE"
4858,"EDGECOMBE COMMUNITY COLLEGE"
4859,"CHOWAN UNIVERSITY"
486,"PENNSYLVANIA STATE UNIVERSITY-PENN STATE BERKS"
4860,"CHADRON STATE COLLEGE"
4861,"COLLEGE OF HAIR DESIGN-DOWNTOWN"
4862,"NORTHEAST COMMUNITY COLLEGE"
4863,"YORK COLLEGE"
4864,"NEW ENGLAND SCHOOL OF HAIR DESIGN"
4865,"PLYMOUTH STATE UNIVERSITY"
4866,"RIVIER UNIVERSITY"
4867,"RUTGERS UNIVERSITY-CAMDEN"
4868,"HARRIS SCHOOL OF BUSINESS-VOORHEES CAMPUS"
4869,"CUMBERLAND COUNTY COLLEGE"
487,"PENNSYLVANIA STATE UNIVERSITY-PENN STATE BRANDYWINE"
4870,"EMPIRE BEAUTY SCHOOL-BLOOMFIELD"
4871,"RABBI JACOB JOSEPH SCHOOL"
4872,"MORRIS COUNTY VOCATIONAL SCHOOL DISTRICT"
4873,"RABBINICAL COLLEGE OF AMERICA"
4874,"CAPRI INSTITUTE OF HAIR DESIGN-BRICK"
4875,"FORTIS INSTITUTE-WAYNE"
4876,"NEW MEXICO MILITARY INSTITUTE"
487649,"California Institute of Advanced Management (CIAM)"
4877,"CLOVIS COMMUNITY COLLEGE"
4878,"NEW MEXICO STATE UNIVERSITY-CARLSBAD"
4879,"JAMESTOWN BUSINESS COLLEGE"
488,"PENNSYLVANIA STATE UNIVERSITY-PENN STATE HAZLETON"
4880,"CLINTON COMMUNITY COLLEGE"
4881,"CVPH MEDICAL CENTER SCHOOL OF RADIOLOGIC TECHNOLOGY"
4882,"SUNY COLLEGE AT PLATTSBURGH"
4883,"CHARLES STUART SCHOOL OF DIAMOND SETTING"
4884,"ASA COLLEGE"
4885,"BRITTANY BEAUTY ACADEMY"
4886,"ASSOCIATED BETH RIVKAH SCHOOLS"
4887,"YESHIVA GEDOLAH IMREI YOSEF D'SPINKA"
4888,"TALMUDICAL SEMINARY OHOLEI TORAH"
4889,"BETH HAMEDRASH SHAAREI YOSHER INSTITUTE"
489,"PENNSYLVANIA STATE UNIVERSITY-MAIN CAMPUS"
4890,"PRATT INSTITUTE-MAIN"
4891,"CUNY KINGSBOROUGH COMMUNITY COLLEGE"
4892,"UNIVERSITY OF SIOUX FALLS"
4893,"MESIVTA OF EASTERN PARKWAY-YESHIVA ZICHRON MEILECH"
4894,"SUNY COLLEGE AT GENESEO"
4895,"COLGATE UNIVERSITY"
4896,"COLGATE ROCHESTER CROZER DIVINITY SCHOOL"
4897,"ARNOLDS BEAUTY SCHOOL"
4898,"THE SANTA BARBARA AND VENTURA COLLEGES OF LAW AT VENTURA"
4899,"SHEAR EGO INTERNATIONAL SCHOOL OF HAIR DESIGN"
49,"YESHIVA OHR YISRAEL"
490,"PENNSYLVANIA STATE UNIVERSITY-PENN STATE GREATER ALLEGHENY"
4900,"RABBINICAL COLLEGE OF LONG ISLAND"
4901,"HAMILTON COLLEGE"
4902,"ONONDAGA COMMUNITY COLLEGE"
4903,"ANGELES INSTITUTE"
4904,"CONCORDE CAREER COLLEGE-MEMPHIS"
4905,"UCAS UNIVERSITY OF COSMETOLOGY ARTS & SCIENCES-HARLINGEN"
4906,"ACADEMY FOR JEWISH RELIGION-CALIFORNIA"
4907,"SUNY COLLEGE OF ENVIRONMENTAL SCIENCE AND FORESTRY"
4908,"SUNY COLLEGE AT OSWEGO"
4909,"SAMARITAN HOSPITAL SCHOOL OF NURSING"
491,"PENNSYLVANIA STATE UNIVERSITY-PENN STATE ABINGTON"
4910,"INTERNATIONAL INSTITUTE OF COSMETOLOGY"
4911,"EMERALD COAST TECHNICAL COLLEGE"
4912,"AMERICAN ACADEMY OF COSMETOLOGY"
4913,"KEUNE ACADEMY BY 124"
4914,"BAIS MEDRASH ELYON"
4915,"SKIDMORE COLLEGE"
4916,"MODERN WELDING SCHOOL"
4917,"EMPIRE BEAUTY SCHOOL-PEEKSKILL"
4918,"SUNY WESTCHESTER COMMUNITY COLLEGE"
4919,"MONTEFIORE SCHOOL OF NURSING"
492,"PENNSYLVANIA STATE UNIVERSITY-PENN STATE SCHUYLKILL"
4920,"OHIO STATE BEAUTY ACADEMY"
4921,"UCAS UNIVERSITY OF COSMETOLOGY ARTS & SCIENCES-MCALLEN"
4922,"MONTANA ACADEMY OF SALONS"
4923,"CHATFIELD COLLEGE"
4924,"MOLER-PICKENS BEAUTY ACADEMY"
4925,"METHODIST THEOLOGICAL SCHOOL IN OHIO"
4926,"OHIO STATE COLLEGE OF BARBER STYLING"
4927,"ANTIOCH UNIVERSITY-MIDWEST"
4928,"THE SALON PROFESSIONAL ACADEMY-TONAWANDA"
4929,"GODS BIBLE SCHOOL AND COLLEGE"
493,"UNIVERSITY OF PITTSBURGH-PITTSBURGH CAMPUS"
4930,"OHIO BUSINESS COLLEGE-SHEFFIELD"
4931,"DAVIS COLLEGE"
4932,"ACADEMY OF COSMETOLOGY AND ESTHETICS NYC"
4933,"NORTHCOAST MEDICAL TRAINING ACADEMY"
4934,"SOUTHERN SCHOOL OF BEAUTY INC"
4935,"BEAUTY TECHNICAL COLLEGE INC"
4936,"EVES COLLEGE OF HAIRSTYLING"
4937,"PONCA CITY BEAUTY COLLEGE"
4938,"FAMILY OF FAITH CHRISTIAN UNIVERSITY"
4939,"PHAGANS SCHOOL OF BEAUTY"
494,"BEAVER FALLS BEAUTY ACADEMY"
4940,"COLLEGE OF HAIR DESIGN CAREERS"
4941,"HERITAGE VALLEY KENNEDY SCHOOL OF NURSING"
4942,"WHITMAN COLLEGE"
4943,"WEST COAST UNIVERSITY-ORANGE COUNTY"
4944,"BUTLER BEAUTY ACADEMY-KITTANNING BEAUTY ACADEMY"
4945,"BELOIT COLLEGE"
4946,"BUTLER BEAUTY ACADEMY"
4947,"ERIE INSTITUTE OF TECHNOLOGY INC"
4948,"LANCASTER THEOLOGICAL SEMINARY"
4949,"LANCASTER BIBLE COLLEGE"
495,"LAMAR INSTITUTE OF TECHNOLOGY"
4950,"SHARON REGIONAL SCHOOL OF NURSING"
4951,"CHESTNUT HILL COLLEGE"
4952,"PENN COMMERCIAL BUSINESS/TECHNICAL SCHOOL"
4953,"ACADEMY OF HAIR DESIGN-PEARL"
4954,"MOTORING TECHNICAL TRAINING INSTITUTE"
4955,"FORREST COLLEGE"
4956,"CHARZANNE BEAUTY COLLEGE"
4957,"AMERICAN BEAUTY ACADEMY"
4958,"MORRIS COLLEGE"
4959,"WESLEYAN UNIVERSITY"
496,"POINT PARK UNIVERSITY"
4960,"SUMTER BEAUTY COLLEGE"
4961,"PRESENTATION COLLEGE"
4962,"SUMMIT SALON ACADEMY"
4963,"ASNUNTUCK COMMUNITY COLLEGE"
4964,"TOURO UNIVERSITY WORLDWIDE"
4965,"HOUSTON GRADUATE SCHOOL OF THEOLOGY"
4966,"SCHOOL OF AUTOMOTIVE MACHINISTS & TECHNOLOGY"
4967,"HOUSTON TRAINING SCHOOL-MAIN CAMPUS"
4968,"WINDWARD COMMUNITY COLLEGE"
4969,"EAST TEXAS BAPTIST UNIVERSITY"
497,"JOSEPH F MCCLOSKEY SCHOOL OF NURSING"
4970,"OHIO VALLEY UNIVERSITY"
4971,"FORTIS COLLEGE-BATON ROUGE"
4972,"JACKSONVILLE UNIVERSITY"
4973,"EDWARD WATERS COLLEGE"
4974,"EASTERN NAZARENE COLLEGE"
4975,"TWIN CITY BEAUTY COLLEGE"
4976,"WESTERN THEOLOGICAL SEMINARY"
4977,"WASHTENAW COMMUNITY COLLEGE"
4978,"CANISIUS COLLEGE"
4979,"NOTRE DAME OF MARYLAND UNIVERSITY"
498,"EDWARD VIA COLLEGE OF OSTEOPATHIC MEDICINE"
4980,"CARROLL COMMUNITY COLLEGE"
4981,"CARRINGTON COLLEGE-TUCSON"
4982,"OCEAN CORPORATION"
4983,"COLLEGE OF BIBLICAL STUDIES-HOUSTON"
4984,"THE ART INSTITUTE OF HOUSTON"
4985,"SOUTHWESTERN CHRISTIAN COLLEGE"
4986,"SCHREINER UNIVERSITY"
4987,"SOUTH TEXAS BARBER COLLEGE INC"
4988,"TEXAS COLLEGE"
4989,"AMERICAN COLLEGE FOR MEDICAL CAREERS"
499,"ROSS MEDICAL EDUCATION CENTER-GRANGER"
4990,"SEBRING CAREER SCHOOLS-HUNTSVILLE"
4991,"LAREDO BEAUTY COLLEGE INC"
4992,"ENSIGN COLLEGE"
4993,"AMERICAN MEDICAL SCIENCES CENTER"
4994,"SOVAH SCHOOL OF HEALTH PROFESSIONS"
4995,"EASTERN MENNONITE UNIVERSITY"
4996,"BELLIN COLLEGE"
4997,"HERZING UNIVERSITY-MADISON"
4998,"STATE COLLEGE OF BEAUTY CULTURE INC"
4999,"MEREDITH COLLEGE"
5,"AVEDA INSTITUTE-CHAPEL HILL"
50,"AVIATION INSTITUTE OF MAINTENANCE-FREMONT"
500,"ROSS MEDICAL EDUCATION CENTER-CANTON"
5000,"BELHAVEN UNIVERSITY"
5001,"JACKSON STATE UNIVERSITY"
5002,"BATON ROUGE COMMUNITY COLLEGE"
5003,"SPALDING UNIVERSITY"
5004,"CURRY COLLEGE"
5005,"DUTCHESS COMMUNITY COLLEGE"
5006,"LIBERTY JUNIOR COLLEGE"
5007,"VANGUARD COLLEGE OF COSMETOLOGY-METAIRIE"
5008,"PAUL MITCHELL THE SCHOOL-JACKSONVILLE"
5009,"SOUTH FLORIDA BIBLE COLLEGE AND THEOLOGICAL SEMINARY"
501,"ILLINOIS MEDIA SCHOOL-CHICAGO CAMPUS"
5010,"UNIVERSITY OF ST. AUGUSTINE FOR HEALTH SCIENCES"
5011,"TRICOCI UNIVERSITY OF BEAUTY CULTURE-CHICAGO NE"
5012,"UNION COUNTY VOCATIONAL TECHNICAL SCHOOL"
5013,"GRANTHAM UNIVERSITY"
5014,"IMMOKALEE TECHNICAL COLLEGE"
5015,"UNIVERSITY OF SOUTH FLORIDA-ST PETERSBURG"
5016,"UNIVERSITY OF SOUTH FLORIDA-SARASOTA-MANATEE"
5017,"TOTAL IMAGE BEAUTY ACADEMY"
5018,"OXFORD ACADEMY OF HAIR DESIGN INC"
5019,"INSTITUTE OF WORLD POLITICS"
502,"CONCORDE CAREER COLLEGE-DALLAS"
5020,"MEDICAL INSTITUTE OF PALM BEACH"
5021,"LOVE BEAUTY SCHOOL INC"
5022,"EMPIRE BEAUTY SCHOOL-LAUDERHILL"
5023,"EMPIRE BEAUTY SCHOOL-SPRING LAKE PARK"
5024,"VANGUARD COLLEGE OF COSMETOLOGY-BATON ROUGE"
5025,"UNIVERSITY OF MINNESOTA-ROCHESTER"
5026,"HEALTH AND STYLE INSTITUTE"
5027,"COLLEGE OF BUSINESS AND TECHNOLOGY-CUTLER BAY"
5028,"FRONTIER NURSING UNIVERSITY"
5029,"GEORGETOWN COLLEGE"
503,"BRITTANY BEAUTY ACADEMY"
5030,"NER ISRAEL RABBINICAL COLLEGE"
5031,"BECKER COLLEGE"
5032,"SIGNATURE HEALTHCARE BROCKTON HOSPITAL SCHOOL OF NURSING"
5033,"MONTSERRAT COLLEGE OF ART"
5034,"COLLEGE OF OUR LADY OF THE ELMS"
5035,"ROB ROY ACADEMY-TAUNTON"
5036,"BAY DE NOC COMMUNITY COLLEGE"
5037,"WEST SHORE COMMUNITY COLLEGE"
5038,"MINNEAPOLIS COMMUNITY AND TECHNICAL COLLEGE"
5039,"HERZING UNIVERSITY-MINNEAPOLIS"
504,"NORCO COLLEGE"
5040,"SAINT MARY'S UNIVERSITY OF MINNESOTA"
5041,"UNIVERSITY OF ST THOMAS"
5042,"EMPIRE BEAUTY SCHOOL-BLOOMINGTON"
5043,"UNIVERSITY OF SOUTHERN MISSISSIPPI"
5044,"GRAND RIVER TECHNICAL SCHOOL"
5045,"COVENANT THEOLOGICAL SEMINARY"
5046,"UNIVERSITY OF MISSOURI-COLUMBIA"
5047,"RANKEN TECHNICAL COLLEGE"
5048,"ROLLA TECHNICAL INSTITUTE/CENTER"
5049,"SAINT LOUIS UNIVERSITY"
505,"REMINGTON COLLEGE-HEATHROW CAMPUS"
5050,"SALEM COLLEGE OF HAIRSTYLING"
5051,"UNIVERSITY OF HEALTH SCIENCES AND PHARMACY IN ST. LOUIS"
5052,"MONTANA STATE UNIVERSITY"
5053,"UNIVERSITY OF NEBRASKA MEDICAL CENTER"
5054,"CONTINENTAL ACADEMIE OF HAIR DESIGN-HUDSON"
5055,"EMPIRE BEAUTY SCHOOL-LACONIA"
5056,"NEW HAMPSHIRE INSTITUTE FOR THERAPEUTIC ARTS"
5057,"NHTI-CONCORD'S COMMUNITY COLLEGE"
5058,"ADULT AND CONTINUING EDUCATION-BCTS"
